Time,FL,FR,BL,BR,Longitude,Latitude,Course_Over_Ground
1721938614.1011057,2.32,9.47,-0.81,6.93,0.0,0.0,0.0
1721938614.1081774,2.32,9.54,-0.79,7.45,0.0,0.0,0.0
1721938614.1160684,2.34,9.61,-0.74,8.01,0.0,0.0,0.0
1721938614.1242058,2.36,9.63,-0.74,8.6,0.0,0.0,0.0
1721938614.1322575,2.36,9.59,-0.7,9.22,0.0,0.0,0.0
1721938614.140217,2.36,9.52,-0.68,9.85,0.0,0.0,0.0
1721938614.1482768,2.36,9.49,-0.67,10.53,0.0,0.0,0.0
1721938614.1561637,2.34,9.5,-0.67,11.25,0.0,0.0,0.0
1721938614.164426,2.36,9.54,-0.67,11.99,0.0,0.0,0.0
1721938614.1722615,2.38,9.59,-0.65,12.73,0.0,0.0,0.0
1721938614.1800497,2.38,9.61,-0.63,13.5,0.0,0.0,0.0
1721938614.1884756,2.38,9.61,-0.61,14.29,0.0,0.0,0.0
1721938614.1963925,2.38,9.56,-0.58,15.08,0.0,0.0,0.0
1721938614.2048454,2.39,9.5,-0.54,15.86,0.0,0.0,0.0
1721938614.2124078,2.38,9.5,-0.52,16.63,0.0,0.0,0.0
1721938614.2205684,2.34,9.52,-0.49,17.41,0.0,0.0,0.0
1721938614.2283022,2.34,9.56,-0.49,18.14,0.0,0.0,0.0
1721938614.2359738,2.36,9.58,-0.49,18.86,0.0,0.0,0.0
1721938614.2442122,2.36,9.59,-0.47,19.6,0.0,0.0,0.0
1721938614.2520862,2.38,9.58,-0.41,20.3,0.0,0.0,0.0
1721938614.2597554,2.39,9.54,-0.36,21.02,0.0,0.0,0.0
1721938614.2679026,2.41,9.52,-0.32,21.74,0.0,0.0,0.0
1721938614.276203,2.41,9.52,-0.32,22.45,0.0,0.0,0.0
1721938614.2844713,2.41,9.54,-0.32,23.17,0.0,0.0,0.0
1721938614.2923658,2.41,9.56,-0.34,23.87,0.0,0.0,0.0
1721938614.299965,2.41,9.56,-0.32,24.55,0.0,0.0,0.0
1721938614.3083227,2.39,9.56,-0.29,25.24,0.0,0.0,0.0
1721938614.3164885,2.41,9.52,-0.23,25.92,0.0,0.0,0.0
1721938614.324345,2.45,9.5,-0.2,26.6,0.0,0.0,0.0
1721938614.3323271,2.45,9.5,-0.18,27.29,0.0,0.0,0.0
1721938614.3400252,2.47,9.5,-0.2,27.95,0.0,0.0,0.0
1721938614.3491154,2.47,9.52,-0.23,28.64,0.0,0.0,0.0
1721938614.3559394,2.43,9.52,-0.25,29.29,0.0,0.0,0.0
1721938614.3639758,2.39,9.52,-0.25,29.93,0.0,0.0,0.0
1721938614.3721166,2.39,9.52,-0.25,30.58,0.0,0.0,0.0
1721938614.3805907,2.39,9.49,-0.23,31.21,0.0,0.0,0.0
1721938614.3878314,2.43,9.49,-0.23,31.82,0.0,0.0,0.0
1721938614.3957179,2.43,9.5,-0.23,32.42,0.0,0.0,0.0
1721938614.4043994,2.43,9.52,-0.23,33.01,0.0,0.0,0.0
1721938614.4120371,2.43,9.52,-0.23,33.55,0.0,0.0,0.0
1721938614.4198837,2.43,9.5,-0.23,34.09,0.0,0.0,0.0
1721938614.4276743,2.43,9.49,-0.23,34.61,0.0,0.0,0.0
1721938614.4361107,2.43,9.47,-0.2,35.12,0.0,0.0,0.0
1721938614.4437256,2.45,9.47,-0.2,35.6,0.0,0.0,0.0
1721938614.451985,2.47,9.5,-0.2,36.07,0.0,0.0,0.0
1721938614.4608512,2.45,9.52,-0.2,36.52,0.0,0.0,0.0
1721938614.468359,2.45,9.52,-0.22,36.97,0.0,0.0,0.0
1721938614.4766695,2.43,9.5,-0.23,37.42,0.0,0.0,0.0
1721938614.4846256,2.43,9.5,-0.23,37.85,0.0,0.0,0.0
1721938614.4922903,2.41,9.49,-0.22,38.29,0.0,0.0,0.0
1721938614.5003955,2.41,9.49,-0.22,38.7,0.0,0.0,0.0
1721938614.5080585,2.43,9.49,-0.22,39.1,0.0,0.0,0.0
1721938614.5159729,2.45,9.49,-0.23,39.47,0.0,0.0,0.0
1721938614.524089,2.45,9.49,-0.25,39.83,0.0,0.0,0.0
1721938614.5325203,2.43,9.49,-0.25,40.16,0.0,0.0,0.0
1721938614.5401983,2.41,9.5,-0.25,40.5,0.0,0.0,0.0
1721938614.548148,2.41,9.52,-0.23,40.82,0.0,0.0,0.0
1721938614.5561392,2.39,9.54,-0.22,41.13,0.0,0.0,0.0
1721938614.5640912,2.38,9.61,-0.23,41.44,0.0,0.0,0.0
1721938614.572446,2.39,9.67,-0.25,41.72,0.0,0.0,0.0
1721938614.5804954,2.41,9.67,-0.29,42.01,0.0,0.0,0.0
1721938614.5882466,2.41,9.74,-0.29,42.32,0.0,0.0,0.0
1721938614.5970192,2.38,9.81,-0.27,42.62,0.0,0.0,0.0
1721938614.6040645,2.34,9.97,-0.22,42.93,0.0,0.0,0.0
1721938614.612801,2.34,10.19,-0.23,43.24,0.0,0.0,0.0
1721938614.6200995,2.38,10.46,-0.23,43.52,0.0,0.0,0.0
1721938614.6282907,2.39,10.82,-0.31,43.78,0.0,0.0,0.0
1721938614.6361232,2.39,11.25,-0.34,43.85,0.0,0.0,0.0
1721938614.6439362,2.36,11.77,-0.34,43.49,0.0,0.0,0.0
1721938614.6517527,2.32,12.37,-0.32,42.73,0.0,0.0,0.0
1721938614.659869,2.3,13.03,-0.27,41.67,0.0,0.0,0.0
1721938614.667647,2.32,13.81,-0.2,40.43,0.0,0.0,0.0
1721938614.6758814,2.36,14.63,-0.22,39.01,0.0,0.0,0.0
1721938614.6840851,2.41,15.5,-0.23,37.39,0.0,0.0,0.0
1721938614.6923018,2.45,16.38,-0.31,35.64,0.0,0.0,0.0
1721938614.7003872,2.43,17.26,-0.34,33.75,0.0,0.0,0.0
1721938614.7082443,2.41,18.14,-0.31,31.73,0.0,0.0,0.0
1721938614.716323,2.38,19.01,-0.25,29.65,0.0,0.0,0.0
1721938614.7245593,2.36,19.85,-0.2,27.47,0.0,0.0,0.0
1721938614.7322717,2.38,20.68,-0.2,25.24,0.0,0.0,0.0
1721938614.7407515,2.39,21.47,-0.22,22.99,0.0,0.0,0.0
1721938614.7487519,2.43,22.23,-0.27,20.66,0.0,0.0,0.0
1721938614.756535,2.43,22.97,-0.31,18.36,0.0,0.0,0.0
1721938614.7637918,2.43,23.63,-0.29,16.0,0.0,0.0,0.0
1721938614.771961,2.41,24.26,-0.25,13.66,0.0,0.0,0.0
1721938614.780447,2.39,24.84,-0.23,11.36,0.0,0.0,0.0
1721938614.788338,2.39,25.36,-0.22,9.05,0.0,0.0,0.0
1721938614.796388,2.39,25.87,-0.22,6.79,0.0,0.0,0.0
1721938614.8038607,2.41,26.32,-0.25,4.59,0.0,0.0,0.0
1721938614.8122926,2.43,26.78,-0.27,2.48,0.0,0.0,0.0
1721938614.8200865,2.43,27.22,-0.27,0.5,0.0,0.0,0.0
1721938614.8280253,2.43,27.65,-0.23,-1.33,0.0,0.0,0.0
1721938614.8358712,2.43,28.08,-0.22,-3.04,0.0,0.0,0.0
1721938614.8443956,2.41,28.51,-0.2,-4.61,0.0,0.0,0.0
1721938614.8530812,2.41,28.98,-0.2,-6.01,0.0,0.0,0.0
1721938614.8600411,2.43,29.45,-0.23,-7.22,0.0,0.0,0.0
1721938614.868161,2.45,29.95,-0.23,-8.19,0.0,0.0,0.0
1721938614.8763573,2.48,30.44,-0.25,-8.91,0.0,0.0,0.0
1721938614.8842442,2.52,30.94,-0.25,-9.4,0.0,0.0,0.0
1721938614.8922076,2.52,31.41,-0.25,-9.61,0.0,0.0,0.0
1721938614.9002945,2.48,31.86,-0.27,-9.61,0.0,0.0,0.0
1721938614.9083624,2.41,32.29,-0.31,-9.41,0.0,0.0,0.0
1721938614.9165163,2.34,32.72,-0.32,-9.16,0.0,0.0,0.0
1721938614.924295,2.29,33.14,-0.32,-9.0,0.0,0.0,0.0
1721938614.9322147,2.29,33.5,-0.31,-8.91,0.0,0.0,0.0
1721938614.9403536,2.34,33.88,-0.29,-8.91,0.0,0.0,0.0
1721938614.9482975,2.41,34.25,-0.31,-8.95,0.0,0.0,0.0
1721938614.95629,2.45,34.61,-0.34,-9.0,0.0,0.0,0.0
1721938614.963863,2.45,34.99,-0.29,-9.02,0.0,0.0,0.0
1721938614.9723155,2.39,35.35,-0.29,-9.0,0.0,0.0,0.0
1721938614.97994,2.34,35.73,-0.31,-8.93,0.0,0.0,0.0
1721938614.988166,2.32,36.09,-0.32,-8.91,0.0,0.0,0.0
1721938614.9960544,2.32,36.45,-0.34,-8.89,0.0,0.0,0.0
1721938615.00396,2.36,36.83,-0.34,-8.91,0.0,0.0,0.0
1721938615.012204,2.38,37.21,-0.32,-8.95,0.0,0.0,0.0
1721938615.0197139,2.38,37.6,-0.29,-8.95,0.0,0.0,0.0
1721938615.0276005,2.38,38.0,-0.27,-8.93,0.0,0.0,0.0
1721938615.0357893,2.36,38.39,-0.27,-8.91,0.0,0.0,0.0
1721938615.043894,2.36,38.79,-0.29,-8.91,0.0,0.0,0.0
1721938615.0523825,2.38,39.19,-0.32,-8.91,0.0,0.0,0.0
1721938615.0599163,2.41,39.58,-0.34,-8.91,0.0,0.0,0.0
1721938615.0687916,2.43,39.96,-0.31,-8.91,0.0,0.0,0.0
1721938615.0763757,2.43,40.32,-0.27,-8.91,0.0,0.0,0.0
1721938615.0843148,2.39,40.68,-0.27,-8.91,0.0,0.0,0.0
1721938615.0924513,2.38,41.04,-0.29,-8.91,0.0,0.0,0.0
1721938615.1001487,2.36,41.4,-0.32,-8.91,0.0,0.0,0.0
1721938615.1084821,2.36,41.74,-0.31,-8.93,0.0,0.0,0.0
1721938615.1164207,2.38,42.08,-0.29,-8.93,0.0,0.0,0.0
1721938615.124108,2.41,42.44,-0.27,-8.93,0.0,0.0,0.0
1721938615.1327174,2.41,42.8,-0.27,-8.93,0.0,0.0,0.0
1721938615.1399806,2.41,43.2,-0.29,-8.93,0.0,0.0,0.0
1721938615.147919,2.41,43.58,-0.32,-8.93,0.0,0.0,0.0
1721938615.1559584,2.39,43.97,-0.36,-8.93,0.0,0.0,0.0
1721938615.1638613,2.36,44.37,-0.36,-8.93,0.0,0.0,0.0
1721938615.1723385,2.34,44.77,-0.34,-8.93,0.0,0.0,0.0
1721938615.1797988,2.34,45.14,-0.31,-8.93,0.0,0.0,0.0
1721938615.1878436,2.39,45.5,-0.29,-8.93,0.0,0.0,0.0
1721938615.195792,2.41,45.86,-0.29,-8.93,0.0,0.0,0.0
1721938615.2040586,2.41,46.19,-0.34,-8.93,0.0,0.0,0.0
1721938615.2119744,2.39,46.53,-0.4,-8.93,0.0,0.0,0.0
1721938615.2201266,2.38,46.82,-0.41,-8.93,0.0,0.0,0.0
1721938615.2286046,2.38,47.12,-0.4,-8.93,0.0,0.0,0.0
1721938615.2365854,2.34,47.39,-0.34,-8.93,0.0,0.0,0.0
1721938615.2440164,2.34,47.5,-0.31,-8.93,0.0,0.0,0.0
1721938615.2519705,2.36,47.18,-0.31,-8.93,0.0,0.0,0.0
1721938615.2604387,2.38,46.55,-0.32,-8.93,0.0,0.0,0.0
1721938615.2684057,2.34,45.74,-0.36,-8.93,0.0,0.0,0.0
1721938615.2757435,2.32,44.75,-0.4,-8.93,0.0,0.0,0.0
1721938615.2839298,2.36,43.65,-0.4,-8.93,0.0,0.0,0.0
1721938615.2917466,2.41,42.41,-0.34,-8.93,0.0,0.0,0.0
1721938615.3002439,2.45,41.09,-0.29,-8.93,0.0,0.0,0.0
1721938615.3079588,2.45,39.67,-0.27,-8.93,0.0,0.0,0.0
1721938615.3162806,2.43,38.18,-0.31,-8.93,0.0,0.0,0.0
1721938615.3244631,2.39,36.63,-0.36,-8.77,0.0,0.0,0.0
1721938615.3321586,2.38,35.03,-0.41,-8.37,0.0,0.0,0.0
1721938615.3406043,2.32,33.41,-0.41,-8.03,0.0,0.0,0.0
1721938615.3483677,2.32,31.77,-0.4,-7.72,0.0,0.0,0.0
1721938615.3558993,2.34,30.11,-0.36,-7.11,0.0,0.0,0.0
1721938615.3645084,2.34,28.46,-0.31,-6.52,0.0,0.0,0.0
1721938615.3731177,2.3,26.82,-0.31,-5.71,0.0,0.0,0.0
1721938615.3807828,2.29,25.22,-0.36,-4.88,0.0,0.0,0.0
1721938615.3885994,2.29,23.65,-0.4,-3.87,0.0,0.0,0.0
1721938615.395897,2.32,22.12,-0.38,-2.84,0.0,0.0,0.0
1721938615.4038749,2.38,20.68,-0.32,-1.76,0.0,0.0,0.0
1721938615.4119833,2.41,19.33,-0.32,-0.56,0.0,0.0,0.0
1721938615.4201126,2.45,18.07,-0.32,0.61,0.0,0.0,0.0
1721938615.4284842,2.43,16.92,-0.34,1.85,0.0,0.0,0.0
1721938615.4358811,2.38,15.86,-0.36,3.01,0.0,0.0,0.0
1721938615.443704,2.3,14.92,-0.36,4.1,0.0,0.0,0.0
1721938615.4518743,2.27,14.11,-0.34,5.13,0.0,0.0,0.0
1721938615.4603267,2.29,13.39,-0.32,5.99,0.0,0.0,0.0
1721938615.4690778,2.36,12.94,-0.31,6.8,0.0,0.0,0.0
1721938615.6006396,2.43,27.02,-0.27,19.75,0.0,0.0,0.0
1721938615.603991,2.43,28.26,-0.31,20.43,0.0,0.0,0.0
1721938615.6116846,2.41,29.43,-0.31,21.1,0.0,0.0,0.0
1721938615.6196883,2.39,30.47,-0.29,21.73,0.0,0.0,0.0
1721938615.6278791,2.39,31.41,-0.23,22.37,0.0,0.0,0.0
1721938615.635715,2.39,32.24,-0.2,22.99,0.0,0.0,0.0
1721938615.6437156,2.41,32.94,-0.2,23.62,0.0,0.0,0.0
1721938615.6519551,2.43,33.57,-0.23,24.25,0.0,0.0,0.0
1721938615.6600788,2.45,34.15,-0.27,24.88,0.0,0.0,0.0
1721938615.668,2.45,34.67,-0.27,25.51,0.0,0.0,0.0
1721938615.6761434,2.45,35.19,-0.25,26.15,0.0,0.0,0.0
1721938615.6843815,2.43,35.73,-0.22,26.82,0.0,0.0,0.0
1721938615.6918123,2.43,36.29,-0.2,27.47,0.0,0.0,0.0
1721938615.7000277,2.43,36.86,-0.2,28.12,0.0,0.0,0.0
1721938615.7078555,2.43,37.46,-0.22,28.75,0.0,0.0,0.0
1721938615.7160332,2.45,38.07,-0.25,29.36,0.0,0.0,0.0
1721938615.7241182,2.45,38.68,-0.27,29.95,0.0,0.0,0.0
1721938615.7324207,2.45,39.29,-0.27,30.51,0.0,0.0,0.0
1721938615.739685,2.45,39.89,-0.23,31.05,0.0,0.0,0.0
1721938615.7493455,2.43,40.48,-0.22,31.54,0.0,0.0,0.0
1721938615.7563615,2.41,41.02,-0.2,32.0,0.0,0.0,0.0
1721938615.7641048,2.41,41.56,-0.23,32.44,0.0,0.0,0.0
1721938615.7719133,2.43,42.05,-0.25,32.85,0.0,0.0,0.0
1721938615.780192,2.43,42.52,-0.27,33.25,0.0,0.0,0.0
1721938615.7881985,2.43,42.93,-0.27,33.61,0.0,0.0,0.0
1721938615.7962668,2.43,43.33,-0.23,33.97,0.0,0.0,0.0
1721938615.8040333,2.43,43.67,-0.23,34.31,0.0,0.0,0.0
1721938615.8122964,2.41,44.01,-0.23,34.63,0.0,0.0,0.0
1721938615.8200455,2.38,44.32,-0.27,34.94,0.0,0.0,0.0
1721938615.8277938,2.38,44.64,-0.29,35.26,0.0,0.0,0.0
1721938615.836434,2.39,44.96,-0.29,35.57,0.0,0.0,0.0
1721938615.8444135,2.43,45.27,-0.27,35.87,0.0,0.0,0.0
1721938615.851948,2.43,45.58,-0.25,36.2,0.0,0.0,0.0
1721938615.8603733,2.41,45.88,-0.25,36.52,0.0,0.0,0.0
1721938615.8680859,2.38,46.22,-0.27,36.86,0.0,0.0,0.0
1721938615.876009,2.34,46.57,-0.31,37.21,0.0,0.0,0.0
1721938615.883985,2.32,46.94,-0.32,37.57,0.0,0.0,0.0
1721938615.892136,2.32,47.32,-0.32,37.96,0.0,0.0,0.0
1721938615.8999043,2.32,47.75,-0.31,38.36,0.0,0.0,0.0
1721938615.9081736,2.34,48.2,-0.27,38.77,0.0,0.0,0.0
1721938615.9166744,2.38,48.65,-0.27,39.19,0.0,0.0,0.0
1721938615.9245856,2.38,49.12,-0.29,39.62,0.0,0.0,0.0
1721938615.9321442,2.36,49.59,-0.32,40.05,0.0,0.0,0.0
1721938615.9400284,2.34,50.08,-0.32,40.5,0.0,0.0,0.0
1721938615.9484103,2.32,50.53,-0.32,40.97,0.0,0.0,0.0
1721938615.9562962,2.34,50.99,-0.29,41.44,0.0,0.0,0.0
1721938615.9644697,2.36,51.46,-0.25,41.9,0.0,0.0,0.0
1721938615.9724362,2.38,51.93,-0.25,42.39,0.0,0.0,0.0
1721938615.9800148,2.39,52.4,-0.25,42.86,0.0,0.0,0.0
1721938615.9878798,2.39,52.87,-0.29,43.33,0.0,0.0,0.0
1721938615.9958625,2.39,53.33,-0.31,43.78,0.0,0.0,0.0
1721938616.0038908,2.38,53.8,-0.31,44.24,0.0,0.0,0.0
1721938616.0124292,2.38,54.25,-0.29,44.69,0.0,0.0,0.0
1721938616.0197294,2.36,54.72,-0.25,45.14,0.0,0.0,0.0
1721938616.0279012,2.38,55.19,-0.25,45.54,0.0,0.0,0.0
1721938616.0366027,2.39,55.67,-0.25,45.81,0.0,0.0,0.0
1721938616.0438595,2.39,56.16,-0.27,45.7,0.0,0.0,0.0
1721938616.0518763,2.39,56.65,-0.29,45.07,0.0,0.0,0.0
1721938616.0598745,2.39,57.11,-0.31,44.08,0.0,0.0,0.0
1721938616.0684927,2.39,57.56,-0.27,42.8,0.0,0.0,0.0
1721938616.0762565,2.39,58.0,-0.25,41.35,0.0,0.0,0.0
1721938616.0839024,2.38,58.43,-0.25,39.64,0.0,0.0,0.0
1721938616.0920317,2.38,58.81,-0.23,37.78,0.0,0.0,0.0
1721938616.1010926,2.38,59.18,-0.29,35.75,0.0,0.0,0.0
1721938616.1082742,2.39,59.56,-0.29,33.55,0.0,0.0,0.0
1721938616.1164145,2.39,59.92,-0.31,31.23,0.0,0.0,0.0
1721938616.1238875,2.39,60.28,-0.29,28.82,0.0,0.0,0.0
1721938616.1322782,2.39,60.66,-0.25,26.32,0.0,0.0,0.0
1721938616.1401896,2.39,61.04,-0.25,23.74,0.0,0.0,0.0
1721938616.1481178,2.38,61.4,-0.25,21.11,0.0,0.0,0.0
1721938616.1559963,2.38,61.76,-0.27,18.47,0.0,0.0,0.0
1721938616.163707,2.39,62.1,-0.29,15.79,0.0,0.0,0.0
1721938616.1719172,2.39,62.37,-0.29,13.1,0.0,0.0,0.0
1721938616.1805122,2.41,62.55,-0.27,10.46,0.0,0.0,0.0
1721938616.1884239,2.41,62.41,-0.23,7.81,0.0,0.0,0.0
1721938616.1965048,2.41,61.76,-0.22,5.26,0.0,0.0,0.0
1721938616.204434,2.41,60.73,-0.23,2.77,0.0,0.0,0.0
1721938616.2123737,2.39,59.36,-0.25,0.41,0.0,0.0,0.0
1721938616.2203856,2.39,57.71,-0.29,-1.82,0.0,0.0,0.0
1721938616.229109,2.39,55.78,-0.29,-3.89,0.0,0.0,0.0
1721938616.2365308,2.39,53.6,-0.27,-5.8,0.0,0.0,0.0
1721938616.2441547,2.41,51.17,-0.23,-7.49,0.0,0.0,0.0
1721938616.252183,2.43,48.53,-0.22,-8.95,0.0,0.0,0.0
1721938616.2599406,2.41,45.68,-0.23,-10.13,0.0,0.0,0.0
1721938616.2683587,2.39,42.66,-0.27,-11.02,0.0,0.0,0.0
1721938616.275704,2.38,39.49,-0.29,-11.63,0.0,0.0,0.0
1721938616.2841382,2.38,36.22,-0.31,-11.99,0.0,0.0,0.0
1721938616.2923386,2.38,32.87,-0.29,-12.02,0.0,0.0,0.0
1721938616.2998364,2.39,29.5,-0.25,-11.9,0.0,0.0,0.0
1721938616.3076637,2.41,26.14,-0.22,-11.65,0.0,0.0,0.0
1721938616.3160932,2.39,22.81,-0.25,-11.39,0.0,0.0,0.0
1721938616.323871,2.38,19.53,-0.27,-11.2,0.0,0.0,0.0
1721938616.33193,2.36,16.33,-0.32,-11.05,0.0,0.0,0.0
1721938616.339874,2.38,13.25,-0.32,-10.98,0.0,0.0,0.0
1721938616.3481305,2.38,10.33,-0.29,-10.98,0.0,0.0,0.0
1721938616.3558822,2.36,7.61,-0.29,-10.98,0.0,0.0,0.0
1721938616.363978,2.34,5.13,-0.25,-11.02,0.0,0.0,0.0
1721938616.37318,2.39,2.9,-0.25,-11.03,0.0,0.0,0.0
1721938616.3798544,2.43,0.95,-0.25,-11.03,0.0,0.0,0.0
1721938616.3880928,2.41,-0.68,-0.29,-11.02,0.0,0.0,0.0
1721938616.3957145,2.38,-2.02,-0.29,-11.0,0.0,0.0,0.0
1721938616.4036584,2.38,-3.08,-0.29,-11.0,0.0,0.0,0.0
1721938616.412491,2.39,-3.8,-0.29,-11.0,0.0,0.0,0.0
1721938616.419801,2.39,-4.19,-0.27,-11.0,0.0,0.0,0.0
1721938616.427839,2.36,-4.25,-0.27,-11.0,0.0,0.0,0.0
1721938616.4358525,2.36,-4.01,-0.27,-11.0,0.0,0.0,0.0
1721938616.4441195,2.39,-3.65,-0.29,-11.0,0.0,0.0,0.0
1721938616.4517684,2.41,-3.26,-0.29,-11.02,0.0,0.0,0.0
1721938616.4596996,2.38,-2.86,-0.29,-11.03,0.0,0.0,0.0
1721938616.467918,2.36,-2.5,-0.25,-11.03,0.0,0.0,0.0
1721938616.4760065,2.39,-2.23,-0.25,-11.03,0.0,0.0,0.0
1721938616.4844067,2.43,-2.02,-0.23,-11.03,0.0,0.0,0.0
1721938616.4919088,2.39,-1.84,-0.27,-11.03,0.0,0.0,0.0
1721938616.500539,2.38,-1.75,-0.27,-11.03,0.0,0.0,0.0
1721938616.5082183,2.39,-1.73,-0.29,-11.03,0.0,0.0,0.0
1721938616.5159268,2.43,-1.78,-0.27,-11.03,0.0,0.0,0.0
1721938616.5243404,2.41,-1.82,-0.23,-11.03,0.0,0.0,0.0
1721938616.5324483,2.39,-1.84,-0.22,-11.05,0.0,0.0,0.0
1721938616.540042,2.41,-1.85,-0.23,-11.0,0.0,0.0,0.0
1721938616.5480182,2.43,-1.85,-0.25,-11.0,0.0,0.0,0.0
1721938616.5563264,2.43,-1.8,-0.27,-11.0,0.0,0.0,0.0
1721938616.5641177,2.38,-1.76,-0.31,-11.0,0.0,0.0,0.0
1721938616.5720327,2.34,-1.76,-0.27,-11.02,0.0,0.0,0.0
1721938616.5803773,2.38,-1.8,-0.27,-11.02,0.0,0.0,0.0
1721938616.5885599,2.41,-1.85,-0.23,-11.0,0.0,0.0,0.0
1721938616.596065,2.41,-1.87,-0.23,-11.0,0.0,0.0,0.0
1721938616.6044476,2.39,-1.84,-0.23,-11.0,0.0,0.0,0.0
1721938616.6120138,2.39,-1.82,-0.27,-11.0,0.0,0.0,0.0
1721938616.6202023,2.41,-1.8,-0.31,-10.84,0.0,0.0,0.0
1721938616.6279316,2.39,-1.8,-0.31,-10.6,0.0,0.0,0.0
1721938616.6362722,2.36,-1.8,-0.27,-10.46,0.0,0.0,0.0
1721938616.6438882,2.36,-1.82,-0.23,-10.35,0.0,0.0,0.0
1721938616.6519961,2.39,-1.85,-0.23,-10.13,0.0,0.0,0.0
1721938616.66009,2.43,-1.85,-0.23,-9.85,0.0,0.0,0.0
1721938616.6680303,2.41,-1.82,-0.25,-9.58,0.0,0.0,0.0
1721938616.6760533,2.39,-1.8,-0.29,-9.14,0.0,0.0,0.0
1721938616.6845973,2.39,-1.82,-0.31,-8.68,0.0,0.0,0.0
1721938616.6923587,2.39,-1.84,-0.29,-8.14,0.0,0.0,0.0
1721938616.6999497,2.36,-1.84,-0.27,-7.51,0.0,0.0,0.0
1721938616.708343,2.36,-1.84,-0.23,-6.89,0.0,0.0,0.0
1721938616.716558,2.39,-1.84,-0.23,-6.23,0.0,0.0,0.0
1721938616.7251544,2.45,-1.84,-0.23,-5.6,0.0,0.0,0.0
1721938616.7323766,2.45,-1.84,-0.25,-5.04,0.0,0.0,0.0
1721938616.7400954,2.45,-1.84,-0.27,-4.48,0.0,0.0,0.0
1721938616.7478774,2.43,-1.84,-0.25,-4.03,0.0,0.0,0.0
1721938616.7560985,2.43,-1.82,-0.23,-3.65,0.0,0.0,0.0
1721938616.7640843,2.41,-1.82,-0.22,-3.31,0.0,0.0,0.0
1721938616.7717872,2.41,-1.8,-0.2,-3.08,0.0,0.0,0.0
1721938616.7799618,2.41,-1.8,-0.23,-2.84,0.0,0.0,0.0
1721938616.7879107,2.43,-1.82,-0.25,-2.65,0.0,0.0,0.0
1721938616.795954,2.43,-1.82,-0.29,-2.45,0.0,0.0,0.0
1721938616.803909,2.39,-1.82,-0.29,-2.21,0.0,0.0,0.0
1721938616.8123548,2.38,-1.82,-0.29,-1.96,0.0,0.0,0.0
1721938616.8204558,2.36,-1.8,-0.29,-1.69,0.0,0.0,0.0
1721938616.8277545,2.34,-1.8,-0.29,-1.35,0.0,0.0,0.0
1721938616.836156,2.34,-1.78,-0.29,-0.95,0.0,0.0,0.0
1721938616.8447018,2.34,-1.78,-0.31,-0.5,0.0,0.0,0.0
1721938616.8524241,2.36,-1.78,-0.31,0.0,0.0,0.0,0.0
1721938616.860598,2.36,-1.78,-0.31,0.54,0.0,0.0,0.0
1721938616.8682692,2.36,-1.78,-0.31,1.1,0.0,0.0,0.0
1721938616.8761618,2.34,-1.78,-0.31,1.67,0.0,0.0,0.0
1721938616.884325,2.32,-1.76,-0.31,2.25,0.0,0.0,0.0
1721938616.8921072,2.3,-1.76,-0.31,2.79,0.0,0.0,0.0
1721938616.89988,2.3,-1.76,-0.31,3.29,0.0,0.0,0.0
1721938616.9081104,2.32,-1.76,-0.32,3.78,0.0,0.0,0.0
1721938616.9158182,2.32,-1.76,-0.32,4.21,0.0,0.0,0.0
1721938616.9241574,2.34,-1.76,-0.32,4.61,0.0,0.0,0.0
1721938616.9320896,2.34,-1.76,-0.32,4.99,0.0,0.0,0.0
1721938616.9401348,2.32,-1.76,-0.31,5.36,0.0,0.0,0.0
1721938616.9479442,2.32,-1.78,-0.31,5.72,0.0,0.0,0.0
1721938616.9559355,2.32,-1.8,-0.31,6.1,0.0,0.0,0.0
1721938616.9641147,2.36,-1.8,-0.31,6.5,0.0,0.0,0.0
1721938616.9722884,2.38,-1.8,-0.29,6.93,0.0,0.0,0.0
1721938616.9806,2.39,-1.78,-0.29,7.4,0.0,0.0,0.0
1721938616.9880354,2.39,-1.78,-0.27,7.9,0.0,0.0,0.0
1721938616.9960165,2.39,-1.78,-0.27,8.46,0.0,0.0,0.0
1721938617.004186,2.38,-1.78,-0.27,9.04,0.0,0.0,0.0
1721938617.0117605,2.36,-1.78,-0.27,9.61,0.0,0.0,0.0
1721938617.0197423,2.38,-1.8,-0.27,10.21,0.0,0.0,0.0
1721938617.027758,2.38,-1.8,-0.27,10.78,0.0,0.0,0.0
1721938617.0361989,2.39,-1.8,-0.29,11.34,0.0,0.0,0.0
1721938617.0437636,2.39,-1.8,-0.29,11.86,0.0,0.0,0.0
1721938617.0517998,2.39,-1.8,-0.29,12.38,0.0,0.0,0.0
1721938617.060114,2.38,-1.8,-0.29,12.83,0.0,0.0,0.0
1721938617.0678728,2.36,-1.8,-0.27,13.25,0.0,0.0,0.0
1721938617.0758822,2.38,-1.8,-0.25,13.64,0.0,0.0,0.0
1721938617.0840325,2.39,-1.8,-0.25,14.02,0.0,0.0,0.0
1721938617.0931323,2.41,-1.8,-0.25,14.38,0.0,0.0,0.0
1721938617.100115,2.41,-1.82,-0.27,14.74,0.0,0.0,0.0
1721938617.1082604,2.41,-1.82,-0.29,15.08,0.0,0.0,0.0
1721938617.1159832,2.38,-1.82,-0.31,15.44,0.0,0.0,0.0
